"id";"nome";"url";"seletor";"fonte";"status";"createdAt";"updatedAt"
46232;"As Aventuras de Bucket e Skinner";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:13"
46233;"Tempero de Família";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:13"
46234;"Desengaveta";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:13"
46235;"Bon Jovi: In Concert";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:14"
46236;"Chefs Brasileiros";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:14"
46237;"Altas Horas";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:14"
46238;"Sereno Variabile Estate";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:14"
46239;"Decora";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:14"
46240;"Perto do Fogo";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:14"
46241;"Os Anos 80 Estão de Volta";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:14"
46242;"Armação Ilimitada";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:14"
46243;"Liga Paulista de Futsal - Ao Vivo";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:14"
46244;"Mundo Vogue";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:14"
46245;"Super Grommets";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:14"
46246;"Jornal Globo News";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:14"
46247;"Grande Prêmio de Fórmula 1 - Ao Vivo";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:14"
46248;"América Vista de Cima";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:14"
46249;"Os Pinguins de Madagascar";"http://www.adorocinema.com/filmes/filme-192324/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:14"
46250;"Tieta";"http://www.adorocinema.com/filmes/filme-137796/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:14"
46251;"The Loud House";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:14"
46252;"iCarly";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:14"
46253;"A Amante do Centauro";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:14"
46254;"Mad Dogs";"http://www.adorocinema.com/filmes/filme-7876/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:14"
46255;"Viva o Sucesso";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:14"
46256;"Kung Fu Panda: Lendas do Dragão Guerreiro";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:14"
46257;"Mundial de Motovelocidade - Ao Vivo";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:14"
46258;"Escola de Pilotos";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:15"
46259;"GP3 - Ao Vivo";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:15"
46260;"Kung Fu Panda: Lendas do Dragão Guerreiro";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:15"
46261;"Game Shakers";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:15"
46262;"Programa dos Clubes";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:15"
46263;"Meu Amigãozão";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:15"
46264;"Bee Movie - A História de uma Abelha";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:15"
46265;"Floogals";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:15"
46266;"Steven Universo";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:15"
46267;"Backyardigans";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:15"
46268;"Frankie e os Zhu Zhu Pets";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:15"
46269;"SporTV Classic";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:15"
46270;"School of Rock";"http://www.adorocinema.com/filmes/filme-47016/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:15"
46271;"Trucktown";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:15"
46272;"Backyardigans";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:15"
46273;"Clarêncio, o Otimista";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:15"
46274;"Zak Storm";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:15"
46275;"O Laboratório de Dexter";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:15"
46276;"O Bicho Vai Pegar";"http://www.adorocinema.com/filmes/filme-59897/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:15"
46277;"Zack & Quack";"http://www.adorocinema.com/filmes/filme-124052/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:15"
46278;"Ursos sem Curso";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:15"
46279;"Poderosas Magiespadas";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:16"
46280;"Dinotrem";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:16"
46281;"Turma da Mônica";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:16"
46282;"Tromba Trem";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:16"
46283;"Oggy e as Baratas Tontas";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:16"
46284;"O que Há de Novo Scooby Doo?";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:16"
46285;"Star vs. as Forças do Mal";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:16"
46286;"The Happos Family";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:16"
46287;"MixToons";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:16"
46288;"The Lodge - Música e Segredos";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:16"
46289;"O Show de Tom & Jerry";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:16"
46290;"Blaze e as Monster Machines";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:16"
46291;"New Looney Tunes";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:16"
46292;"Transformers: Robots in Disguise";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:16"
46293;"Bubble Guppies";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:16"
46294;"A Turma da Pantera Cor de Rosa";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:16"
46295;"Bubble Guppies";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:16"
46296;"Acampados";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:16"
46297;"Valentins";"http://www.adorocinema.com/filmes/filme-52390/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:16"
46298;"A Lei de Milo Murphy";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:16"
46299;"Dick Vigarista e Mutley";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:16"
46300;"Tem Criança na Cozinha";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:16"
46301;"Bonus Play";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:16"
46302;"Mutt & Stuff";"http://www.adorocinema.com/filmes/filme-170977/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:16"
46303;"Bonus Play";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:17"
46304;"Elena de Ávalor";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:17"
46305;"Dora, a Aventureira";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:17"
46306;"Manny, Mãos à Obra";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:17"
46307;"Dora, a Aventureira";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:17"
46308;"Tinker Bell: Uma Aventura no Mundo das Fadas";"http://www.adorocinema.com/filmes/filme-134534/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:17"
46309;"Como Criar o Garoto Perfeito";"http://www.adorocinema.com/filmes/filme-233184/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:17"
46310;"Os Vilões da Disney";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:17"
46311;"Oficinaço";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:17"
46312;"Invasão de Garagens";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:17"
46313;"Gravity Falls: Um Verão de Mistérios";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:17"
46314;"O Pequeno Reino de Ben e Holly";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:17"
46315;"Gaby Estrella";"http://www.adorocinema.com/filmes/filme-250595/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:17"
46316;"Corridas Proibidas: Nova Orleans";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:17"
46317;"Loucuras no Trânsito";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:17"
46318;"Desafio em Dose Dupla";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:17"
46319;"Experiências Superloucas";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:17"
46320;"A Casa do Mickey Mouse";"http://www.adorocinema.com/filmes/filme-173884/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:17"
46321;"Resgate de Carros Clássicos";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:17"
46322;"Febre do Ouro";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:17"
46323;"Menu Selvagem";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:17"
46324;"Luta pelo Ouro";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:17"
46325;"Fora do Mapa";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:17"
46326;"Supercarros, Supertestes";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:17"
46327;"África do Sul Selvagem";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:17"
46328;"A Rainha dos Babuínos";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:17"
46329;"O Apocalipse Nazista";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:17"
46330;"Tubarões: Novas Presas";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:17"
46331;"A Costa Selvagem da Califórnia";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:17"
46332;"Casal Selvagem";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:17"
46333;"Quando os Tubarões Atacam";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:17"
46334;"Desafio em Dose Dupla";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:17"
46335;"Comportamentos Bizarros";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:17"
46336;"Trato Feito";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:18"
46337;"Missão Canina";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:18"
46338;"Largados e Pelados";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:18"
46339;"StarTalk: Falando com Estrelas";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:18"
46340;"Emergências Caninas";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:18"
46341;"Criaturas Mortais";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:18"
46342;"Gigantes do Rio";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:18"
46343;"Caçadores de Relíquias";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:18"
46344;"Tudo por Ouro: Desafio sob o Gelo";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:18"
46345;"A Bíblia Proibida";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:18"
46346;"Smash Lab - Ciência da Destruição";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:18"
46347;"Na Imensidão do Alasca";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:18"
46348;"Milagres";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:18"
46349;"Predadores Letais";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:18"
46350;"Ciência Viva";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:18"
46351;"A Maldição de Oak Island";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:18"
46352;"10 Coisas que Você Precisa Saber";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:18"
46353;"Todo Poderoso";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:18"
46354;"Crime Selvagem";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:18"
46355;"As Apimentadas: Entrar para Ganhar";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:18"
46356;"Irmãs";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:18"
46357;"Os Segredos da Manta Gigante";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:18"
46358;"Terra Violenta";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:18"
46359;"Todo Mundo em Pânico 2";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:18"
46360;"Homens da Neve";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:18"
46361;"Como se Faz?";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:18"
46362;"West Coast Customs Berlim";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:18"
46363;"Negócio das Arábias";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:18"
46364;"O Último Caçador de Bruxas";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:18"
46365;"Percy Jackson e o Mar de Monstros";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:18"
46366;"Atrás das Linhas Inimigas";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:18"
46367;"Encontro de Casais";"http://www.adorocinema.com/filmes/filme-139374/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:18"
46368;"Educação Siberiana";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:18"
46369;"True Lies";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:18"
46370;"Independence Day";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:18"
46371;"Muita Calma Nessa Hora 2";"http://www.adorocinema.com/filmes/filme-202471/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:19"
46372;"Tumba Aberta";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:19"
46373;"Um Convidado Bem Trapalhão";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:19"
46374;"O Terror das Mulheres";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:19"
46375;"Quarteto Fantástico";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:19"
46376;"Estilo Celebridades";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:19"
46377;"Irmãos à Obra";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:19"
46378;"O Traidor";"http://www.adorocinema.com/filmes/filme-239743/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:19"
46379;"Irmãos à Obra";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:19"
46380;"Irmãos à Obra";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:19"
46381;"Doenças Misteriosas";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:19"
46382;"Um Tiro no Escuro";"http://www.adorocinema.com/filmes/filme-15190/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:19"
46383;"Pais de Primeira Viagem";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:19"
46384;"007 Contra Goldfinger";"http://www.adorocinema.com/filmes/filme-1815/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:19"
46385;"Kelly & Cal: Uma Amizade Inesperada";"http://www.adorocinema.com/filmes/filme-213079/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:19"
46386;"Independence Day - O Ressurgimento";"http://www.adorocinema.com/filmes/filme-181061/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:19"
46387;"Casamento dos Sonhos";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:19"
46388;"Junior Masterchef EUA";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:19"
46389;"A Dama de Vermelho";"http://www.adorocinema.com/filmes/filme-58999/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:19"
46390;"Bizu";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:19"
46391;"Comidas Exóticas";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:19"
46392;"Food Network Star - A Próxima Estrela";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:19"
46393;"Food Network Star - A Próxima Estrela";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:19"
46394;"Refeição em 30 Minutos";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:19"
46395;"Loucos por Churrasco";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:19"
46396;"Segredos do Meu Corpo";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:20"
46397;"Triplo X";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:20"
46398;"90 Dias para Casar";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:20"
46399;"Tinha que Ser você";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:20"
46400;"Colombiana: Em Busca de Vingança";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:20"
46401;"Quanto Mais Idiota Melhor";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:20"
46402;"O Nevoeiro";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:20"
46403;"O Vestido Ideal: Madrinhas";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:20"
46404;"Drinques pelo Mundo";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:20"
46405;"O Príncipe e Eu";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:20"
46406;"Chopped";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:20"
46407;"Papai Bate um Bolão";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:20"
46408;"Northfork";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:20"
46409;"Alvo Duplo";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:20"
46410;"Mestres da Sabotagem";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:20"
46411;"O Alvo";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:20"
46412;"Fulaninha";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:20"
46413;"Legalmente Loira 2";"http://www.adorocinema.com/filmes/filme-46404/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:20"
46414;"Contradança";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:20"
46415;"Karate Kid";"http://www.adorocinema.com/filmes/filme-140603/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:20"
46416;"Pompeia";"http://www.adorocinema.com/filmes/filme-193419/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:20"
46417;"Paramount Soundtrack";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:20"
46418;"Cone Sul";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:20"
46419;"Tal Pai, Tal Filho";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:20"
46420;"Roubo nas Alturas";"http://www.adorocinema.com/filmes/filme-186586/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:20"
46421;"Vencer ou Morrer";"http://www.adorocinema.com/filmes/filme-29285/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:20"
46422;"Eu Sei o que vocês Fizeram no Verão Passado";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:21"
46423;"Poltergeist - o Fenômeno";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:21"
46424;"Chuva Negra";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:21"
46425;"Cinema em Outras Cores";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:21"
46426;"Mazzaropi";"http://www.adorocinema.com/filmes/filme-253496/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:21"
46427;"O Seu Jeito de Andar";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:21"
46428;"Fantasmas de Marte";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:21"
46429;"Salão do Automóvel de Genebra 2017";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:21"
46430;"A Órfã";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:21"
46431;"O Massacre da Serra Elétrica - O Retorno";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:21"
46432;"Jogo do Dinheiro";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:21"
46433;"O Primeiro Milhão";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:21"
46434;"Quando Meus Pais Não Estão em Casa";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:21"
46435;"Procura-se";"http://www.adorocinema.com/filmes/filme-135831/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:21"
46436;"Senhores do Crime";"http://www.adorocinema.com/filmes/filme-110222/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:21"
46437;"Dope - Um Deslize Perigoso";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:21"
46438;"A Grande Comédia";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:21"
46439;"Trocando as Bolas";"http://www.adorocinema.com/filmes/filme-40638/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:21"
46440;"Norte Estreito";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:21"
46441;"Virando o Jogo";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:21"
46442;"Debi e Lóide: Dois Idiotas em Apuros";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:21"
46443;"Um Time Bem Diferente";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:21"
46444;"Ferrell Takes the Field";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:21"
46445;"Dois Velhos mais Rabugentos";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:21"
46446;"A Dama Dourada";"http://www.adorocinema.com/filmes/filme-227206/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:21"
46447;"DC Super Hero Girls - Herói do Ano";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:21"
46448;"Um Passo em Falso";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:21"
46449;"Um Senhor Estagiário";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:21"
46450;"Angry Birds: O Filme";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:21"
46451;"Contatos Imediatos do Terceiro Grau";"http://www.adorocinema.com/filmes/filme-881/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:21"
46452;"Batman: A Piada Mortal";"http://www.adorocinema.com/filmes/filme-239324/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:22"
46453;"Invasão a Londres";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:22"
46454;"Westworld";"http://www.adorocinema.com/filmes/filme-56130/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:22"
46455;"O Acordo";"http://www.adorocinema.com/filmes/filme-130326/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:22"
46456;"Happy Feet - O Pinguim";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:22"
46457;"Maria Antonieta";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:22"
