"id";"idFilme";"idMidiaInst";"fonte";"nomeFilme";"nomeOriginal";"franquia";"universo";"sinonimos";"trilhaSonora";"produtoras";"anoLancamento";"duracao";"classificacao";"idiomaOriginal";"idiomas";"livro";"sinopse";"genero";"keywords";"tema";"direcao";"criacao";"producao";"roteiro";"status";"numeroTemporadas";"numeroEpisodios";"duracaoMediaEpisodios";"isSerie";"other";"elenco"
825;19881;0;"google";"The Nanny|The Nanny é um sitcom estadunidense, que estreou no dia 3 de Novembro de 1993 na CBS. Fran Drescher interpreta &quot;The Nanny Named Fran&quot;, a protagonista da série. O seriado encerrou após 6 temporadas. |";"";"";"";"Sitcom|Primeiro episódio: |";"The Nanny Named Fran|Emissora original: |CBS|Episódios|";"";"The Nanny é um sitcom estadunidense, que estreou no dia 3 de Novembro de 1993 na CBS. Fran Drescher interpreta &quot;The Nanny Named Fran&quot;, a protagonista da série. O seriado encerrou após 6 temporadas. |3 de novembro de 1993|23 de junho de 1999|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";"Fran Drescher|Fran Fine|Charles Shaughn...|Maxwell Sheffield|Madeline Zima|Grace Sheffield|Lauren Lane|C. C. Babcock|Nicholle Tom|Margaret Sheffield|Daniel Davis|Niles|Pesquisas relacionadas|Happily Divorced|Mad About You|Jessie|Seinfeld|Everybody Loves Raymond|Princesses|1991|"
826;20008;0;"google";"";"";"";"";"Instâncias|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
827;19923;0;"google";"Reliable Sources|";"";"";"";"";"";"";"";"";"";"Língua inglesa|Local: |Time Warner Center|, |Nova Iorque|Gêneros: |Jornalismo, Imprensa|Episódios|Pesquisas relacionadas|Media Buzz|Fareed Zakaria GPS|State of the Union|The Lead with Jake Tapper|Inside Politics|Late Edition with Wolf Blitzer|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
828;19944;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
829;19927;0;"google";"Coração de Pescador (Canção)|Coração de Pescador (Filme de 2009)|";"";"";"";"";"";"";"Coração de Pescador (Filme de 2009)|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
830;20428;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"null : R$48,21|";""
831;19832;0;"google";"Pablo Neruda|Pablo Neruda é o pseudônimo de Ricardo Eliécer Neftalí Reyes Basoalto foi um poeta chileno, bem como um dos mais importantes poetas da língua castelhana do século XX e cônsul do Chile na Espanha e no México. |The Poetry of Pablo Neruda|The essential Neruda|Neruda (Filme de 2016)|";"";"";"";"Falecimento: |Pesquisas relacionadas|";"";"";"12 de julho de 1904, |23 de setembro de 1973, |Neruda (Filme de 2016)|Data de lançamento: 15 de dezembro de 2016 (Brasil)|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
832;20425;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
833;19894;0;"google";"História de Borboletas (Filme)|";"";"";"";"História de Borboletas (Filme)|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
834;20435;0;"google";"Peppa Pig|Peppa Pig é uma série britânica de desenhos animados para crianças em idade pré-escolar, produzida por Astley Baker Davies. |";"";"";"";"Série de desenho animado|";"Peppa Pig Theme Song|";"";"31 de maio de 2004|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";"Morwenna Banks|, |Richard Ridings|, |Lily Snowden-Fine|, |mais|Emissoras originais: |Cartoon Network|, |Channel Five|, |Nick Jr.|, |Nick Jr. 2|, |Viacom International Media Networks Europe|Criadores: |Mark Baker|, |Neville Astley|Personagens|Papai Pig|Richard Ridings|Mamãe Pig|Morwenna Banks|Vovô Pig|David Graham|Vóvó Pig|Frances White|Srta. Coelho|Sarah Ann Kennedy|Vovô Cão|David Rintoul|Pesquisas relacionadas|Ben and Holly&apos;s Little King...|Fifi e os Floriguin...|Dora the Explorer|Roary the Racing Car|Humf|Zack &amp; Quack|"
835;20436;0;"google";"Globo Rural|Globo Rural é um telejornal rural matutino brasileiro, produzido e exibido pela Rede Globo nas manhãs de domingo. |";"";"";"";"Telejornal|Jornal Nacional|";"";"";"6 de janeiro de 1980|";"Telejornal|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
836;19965;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
837;20426;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
838;20441;0;"google";"Vai pra Onde?|Vai Pra Onde? é um programa de televisão brasileiro exibido pelo Multishow e apresentado por Bruno De Luca. |";"";"";"";"Programa de televisão|Apresentador(es): |";"";"";"";"Duração: |";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
839;19868;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
840;19824;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
841;19961;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
842;20002;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
843;19875;0;"google";"A Casa dos Espíritos|A Casa dos Espíritos (Romance por Isabel Allende)|";"";"";"";"Pesquisas relacionadas|";"";"";"Filme de 1993|21 de outubro de 1993 (|";"";"";"";"";"";"";"";"";"";"Bille August|Autora: |Isabel Allende|";"";"";"Bille August|Prêmios: |Robert Award for Best Danish Film|, |mais|";"";"";"";"";0;"";"Meryl Streep|Clara del Valle Trueba|Jeremy Irons|Esteban Trueba|Winona Ryder|Blanca Trueba|Antonio Banderas|Pedro Tercero García|Glenn Close|Férula Trueba|Vanessa Redgrave|Nívea del Valle|Pesquisas relacionadas|"
844;19974;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
845;19858;0;"google";"Debutante é a palavra usada para designar a adolescente que completa seus quinze anos de idade. A palavra vem do francês débutante, que significa iniciante ou estreante. |";"";"";"";"Tiana|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
846;20442;0;"google";"";"";"";"";"undefined|2014|";"Ian Honeyman|Séries de filmes: |Lilly the Witch Film Series|";"";"Filme de 2011|17 de fevereiro de 2011 (|";"1990|";"";"";"";"";"";"";"";"";"Harald Sicheritz|Duração: |1h 30m|";"";"";"";"";"";"";"";0;"";"Tanay Chheda|Musa|Anja Kling|Alina Freund|Pilar Bardem|Jürgen Tarrach|Cosma Shiva Hagen|Pesquisas relacionadas|Lilly the Witch: The Dragon a...|2008|Encantada|2007|A História Sem Fim|1984|Tom e Jery: O Dragão Perdido|2014|"
847;20421;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
848;20431;0;"google";"Megamente|Embora seja o vilão mais brilhante que o mundo já conheceu, Megamente é o menos bem-sucedido. Derrotado repetidamente pelo heroico Metro Man, Megamente fica surpreso quando finalmente consegue derrotar o seu inimigo de longa data. Mas sem Metro Man, Megamente não tem nenhum propósito na vida, então ele cria um novo adversário que logo decide que é mais divertido ser um vilão que um herói.|";"";"";"";", |Metro Man|";"Hans Zimmer|, |Lorne Balfe|";"";"Filme de 2010|3 de dezembro de 2010 (|";"Jonah Hill|";"";"";"";"";"";"";"";"";"Tom McGrath|";"";"";"";"";"";"";"";0;"";"Will Ferrell|, |"
849;20430;0;"google";"Os Pinguins de Madagascar|";"";"";"";"Canção original: |";"Lorne Balfe|Canção original: |";"";"Filme de 2014|15 de janeiro de 2015 (|";"";"";"";"";"";"";"";"";"";"Eric Darnell|, |Simon J. Smith|";"";"";"";"";"";"";"";0;"";"Tom McGrath|, |Benedict Cumberbatch|, |Chris Miller|, |mais|Personagens|Capitão|Tom McGrath|Kowalski|Chris Miller|Melman|David Schwimmer|Mort|Andy Richter|Recruta|Christopher Knights|Alex|Ben Stiller|Pesquisas relacionadas|Madagas...|2005|Madagas... 3: Os Procurados|2012|Madagas... 2: A Grande E...|2008|Como Treinar o Seu Drag...|2014|Megame...|2010|Cada Um na Sua Casa|2015|Ver resultados relacionados|The Penguins of Madagascar (Seriado de televisão)|Personagens: Capitão, Rei Julien, Kowalski, Recruta, Mort, Rico, Maurice, Mason, Marlene, Mother Duck, Alice, King Rat, Roger|"
850;19937;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
851;19959;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
852;19892;0;"google";"";"";"";"";"Arena/Estádio: Estádio Senador Dinarte Mariz|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
853;20420;0;"google";"American Mall|";"";"";"";"Rob Mayes|Blythe Auffarth|";"2008|Uma Festa de Arromba 3|1994|Dançando na TV|1985|Uma Festa de Arromba|1990|House Party 2|1991|";"";"Filme de 2008|11 de agosto de 2008 (|12 de agosto de 2008|";"";"";"";"";"";"";"A Fabulosa Aventura de Sharpay|";"";"";"Shawn Ku|Duração: |1h 40m|";"";"";"";"";"";"";"";0;"";""
854;19898;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
855;19925;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
856;19829;0;"google";"";"";"";"";"Série de desenho animado|";"";"";"The Looney Tunes Show é uma série de desenho animado estadunidense, baseada nos personagens originais de Looney Tunes e Merrie Melodies de 1930-1969, que estreou em 3 de maio de 2011 no Cartoon Network e em 7 de abril de 2014 estreou no Boomerang. |3 de maio de 2011|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";"Jeff Bergman|, |Kristen Wiig|, |Bob Bergen|, |Fred Armisen|, |mais|Episódios|Personagens|Lola Bunny|Kristen Wiig|Speedy González|Fred Armisen|Granny|Stephanie Courtney|Pete Puma|Stan Freberg|Tina Russo|Jennifer Esposito|Pesquisas relacionadas|Baby Looney Tunes|Wabbit|Duck Dodgers|The Sylvester and Twee...|Tiny Toon Adventures|The Tom and Jerry Show|"
857;19914;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
858;19918;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
859;20440;0;"google";"";"";"";"";"Primeiro episódio: |";"";"";"13 de outubro de 2014|";"";"";"Língua inglesa|Emissoras originais: |Nickelodeon|, |Nick Jr.|Indicações: |Prêmio Emmy Daytime: Melhor Casting de Série de Animação|Episódios|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"null : R$33,99|";"Nolan North|Nat Faxon|Kevin Michael Richardson|Sunil Malhotra|Kate Higgins|James Patrick Stuart|Pesquisas relacionadas|Bubble Guppies|Dora and Friends: Into the C...|Little Charmers|Patrulha Canina|Shimmer and Shine|Umizoomi|Patrocinados|Compre no Shopping|Kit 6 Personagens |Blaze| And The |Monster Machines| Com Fricção|"
860;20424;0;"google";"Fernando Gabeira|Fernando Paulo Nagle Gabeira, conhecido também como Fernando Gabeira ou mesmo Gabeira, é um jornalista, escritor e político brasileiro. |";"";"";"";"Escritor|Esposa|";"";"";"";"1941, |";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
861;20446;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
862;20472;0;"google";"Dupla do Barulho|Elenco: Marlon Wayans, Shawn Wayans, John Witherspoon, Anna Maria Horsford, Lela Rochon, Jill Tasker, Paula Jai Parker, Darrel Heath|";"";"";"";"Ver resultados relacionados|";"";"Craig Piligian|, |Eddie Rohwedder|Episódios|Pesquisas relacionadas|Oficina do Barulho|Wheeler Dealers|Chasing Classic Cars|Wrecks To Riches|Dallas Car Sharks|Texas Car Wars|Ver resultados relacionados|";"6 de junho de 2012|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";"Richard Rawlings|"
863;19835;0;"google";"Click (Filme de 2006)|";"";"";"";"";"";"";"Click (Filme de 2006)|Data de lançamento: 11 de agosto de 2006 (Brasil)|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
864;20468;0;"google";"";"";"";"";"Juba (Capital do Sudão do Sul)|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
865;19941;0;"google";"Agrobovi Nutrição Animal|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
866;19861;0;"google";"A Dieta Do Amor (Livro por Mabel Iam)|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
867;20452;0;"google";"iCarly|iCarly foi uma série de televisão americana de comédia de situação criada por Dan Schneider e protagonizada por Miranda Cosgrove. |";"";"";"";"Primeiro episódio: |Episódio final: |";"Leave It All to Me|Emissora original: |Nickelodeon|Episódios|";"";"8 de setembro de 2007|23 de novembro de 2012|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";"Miranda Cosgrove|Carly Shay|Jennette McCurdy|Sam Puckett|Nathan Kress|Fredward Benson|Jerry Trainor|Spencer Shay|Noah Munck|Gibby Gibson|Mary Scheer|Marissa Benson|Pesquisas relacionadas|Sam &amp; Cat|Victorious|Drake &amp; Josh|Zoey 101|Big Time Rush|True Jackson, VP|"
868;20011;0;"google";"Linea Blu|";"";"";"";"";"";"";"";"";"";"Língua italiana|Episódios|Pesquisas relacionadas|Linea Verde|Sereno variabile|Pianeta mare|Passaggio a Nord Ovest|Unomattina|Unomattina in famiglia|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
869;19977;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
870;19879;0;"google";"Sherlock Holmes|Sherlock Holmes é um personagem de ficção da literatura britânica criado pelo médico e escritor Sir Arthur Conan Doyle. |Sherlock Holmes|Sherlock Holmes|Sherlock Holmes|Sherlock Holmes|Sr. Sherlock Holmes|Sherlock Holmes (Peça teatral por Arthur Conan Doyle e William Gillette)|Adaptações: Sherlock Holmes (1922), Sherlock Holmes (1932)|Livros: Sherlock: um estudo em vermelho, The Sign of the Four, As Aventuras de Sherlock Holmes, The Valley of Fear, O Cão dos Baskervilles, The Return of Sherlock Holmes, The Case-Book of Sherlock Holmes, Silver Blaze, O Ritual Musgrave|Sherlock Holmes: O Jogo de Sombras (Filme de 2011)|";"";"";"";"Personagem ficcional|Sherlock Holmes|Autores: Arthur Conan Doyle, William Gillette|Mycroft Holmes é o irmão mais velho do famoso detetive Sherlock ...|";"";"";"6 de janeiro de 1854|Sherlock Holmes: O Jogo de Sombras (Filme de 2011)|Data de lançamento: 13 de janeiro de 2012 (Brasil)|";"";"";"";"";"";"";"Livros: Sherlock: um estudo em vermelho, The Sign of the Four, As Aventuras de Sherlock Holmes, The Valley of Fear, O Cão dos Baskervilles, The Return of Sherlock Holmes, The Case-Book of Sherlock Holmes, Silver Blaze, O Ritual Musgrave|";"";"";"";"";"";"";"";"";"";"";0;"";""
871;20447;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
872;19972;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
873;19878;0;"google";"Tokyo Godfathers|";"";"";"";"";"Keiichi Suzuki|, |Moonriders|Prêmios: |Mainichi Film Concours Award for Best Animated Film|";"";"Filme de 2003|8 de novembro de 2003 (|";"";"";"";"";"";"";"";"";"";"Satoshi Kon|Duração: |1h 37m|";"";"";"";"";"";"";"";0;"";"Gin|Aya Okamoto|Miyuki|Yoshiaki Umegaki|Hana|Ohta|Mother|Hiroya Ishimaru|Yasuo|Pesquisas relacionadas|Paprika|2006|Millennium Actress|2001|Holiday Heart|2000|2006|Uma Nova Amiga|2014|A Viagem de Chihiro|2001|"
874;20640;0;"wikipedia";"The American Mall|";"";"";"";"";"";"MTV|Site| oficial|";"";"100 |";"";"";"";"";"";"";"";"";"Shawn Ku|";"";"";"";"";"";"";"";0;"";""
875;20476;0;"google";"O Bebê de Bridget Jones|";"";"";"";"undefined|Renée Zellweger|Gemma Jones|Doctor Rawlings|Pesquisas relacionadas|2001|";"Craig Armstrong|Canção original: |Still Falling for You|";"";"Filme de 2016|29 de setembro de 2016 (|";"";"";"";"";"";"";"";"";"";"Sharon Maguire|Duração: |2h 5m|";"";"";"";"";"";"";"";0;"";"Renée Zellweger|"
876;19843;0;"google";"Traçando Arte|Traçando Arte é uma série original da TV Rá-Tim-Bum que traz ao público infantil um pouco da obra e da biografia de grandes pintores. |Eu e o Quarteto Apavorante|Física Divertida|";"";"";"";"Programa de TV|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
877;19867;0;"google";"A Primeira Vez|";"";"";"";"Dave Hodgman|Halston Sage|";"Alec Puro|";"";"Filme de 2012|19 de outubro de 2012 (|";"";"";"";"";"";"";"";"";"";"Jon Kasdan|";"";"";"Jon Kasdan|Gêneros: |Comédia, Romance, Melodrama, Drama|";"";"";"";"";0;"";""
878;20723;0;"wikipedia";"Manhattan Connection|";"";"";"";"Nascimento|RJ|";"";"";"14 de abril|Rio de Janeiro|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
879;20751;0;"wikipedia";"";"";"";"";" |";"";"";"8 de junho|Rio de Janeiro|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
880;20438;0;"google";"Fernando Gabeira|";"";"";"";"Roberto d&apos;Ávila|Conexão Roberto D&apos;Avila (Programa de TV)|";"";"";"13 de fevereiro de 1949 (68 anos), |";"";"";"";"";"";"";"";"";"";"Wikipédia|Nascimento: |";"";"";"";"";"";"";"";0;"";""
881;19845;0;"google";"Atomic Puppet|Atomic Puppet é uma série de animação canadence produzida por Mercury Filmworks, Technicolor SA e Gaumont Animation, que teve sua estreia em 13 de Março de 2016.
No Brasil a série foi adquirida pelo canal Disney XD |&quot;Atomic Puppet theme&quot;|";"";"";"";"Série de animação|";"Amaury Bernier, David Gana|Emissoras originais: |Teletoon|, |Disney XD|Episódios|Pesquisas relacionadas|Sidekick|The Powerpuff Girls|Supernoo...|SheZow|Metajets|";"";"Atomic Puppet é uma série de animação canadence produzida por Mercury Filmworks, Technicolor SA e Gaumont Animation, que teve sua estreia em 13 de Março de 2016.
No Brasil a série foi adquirida pelo canal Disney XD |18 de julho de 2016|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
882;20456;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
883;20838;0;"wikipedia";"";"";"";"";"";"";"";"26 de janeiro|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
884;20448;0;"google";"Big Time Rush|Big Time Rush ou The Big Time Rush era uma boyband pop norte-americano. Integrada por: Kendall Schmidt, James Maslow, Carlos Pena Jr., Logan Henderson. |";"";"";"";"Teen pop|Big Time Rush (Seriado de televisão)|";", |mais|Gravadoras: |Sony Music Entertainment|, |Columbia Records|, |Nickelodeon Records|Windows Down|2011|Elevate|Boyfriend|2010|BTR|Til I Forget About You|2010|BTR|Any Kind of Guy|2010|BTR|Worldwide|2010|BTR|Halfway There|2010|BTR|City Is Ours|2010|BTR|Love Me Love Me|2011|Elevate|Big Night|2010|BTR|Like Nobody&apos;s Around|2013|24/Seven|Count on You|2010|BTR|Music Sounds Better|2011|Elevate|Confetti Falling|2013|24/Seven|24/Seven|2013|24/Seven|Nothing Even Matters|2010|BTR|If I Ruled the World|2011|Elevate|Oh Yeah|2010|BTR|We Are|2013|24/Seven|All Over Again|2011|Elevate|I Know You Know|2010|BTR|Famous|2010|BTR|Beautiful Christmas|2010|Elevate|2011|Elevate|Time Of Our LIfe|2011|Elevate|Paralyzed|2016|Blow Your Speakers|2012|No Idea|2011|Elevate|Cover Girl|2011|Elevate|Song for You|2013|24/Seven|Music Sounds Better With U|2011|Elevate|Love Me Again|2013|24/Seven|You&apos;re Not Alone|2011|Elevate|Álbuns|Elevate|2011|24/Seven|2013|BTR|2010|The Greatest Hits|2016|Ultimate Fan Edition|2016|Big Time Movie Soundtra...|2012, EP|Pesquisas relacionadas|Heffron Drive|Victoria Justice|Miranda Cosgrove|One Direction|Jordin Sparks|Alexa Vega|Ver resultados relacionados|Big Time Rush (Seriado de televisão)|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
885;20483;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
886;20832;0;"wikipedia";"";"";"";"";"D. P. A. - Detetives do Prédio Azul: O Filme|(|Anderson Lima|";"";"Paris Entretenimento|Gloob|Globo Filmes|Telecine|";" 13 de julho de 2017|";"127 |";"";"Português|Página| no |IMDb| (em inglês)|";"";"";"";"";"";"";"André Pellenz|";"";"";"Flávia Lins e Silva|
L.G. Bayão|Baseado em|Detetives do Prédio Azul|
por |Flávia Lins e Silva|";"";"";"";"";0;"distribuição : Paris Filmes|distribuição : Downtown Filmes|";"Cauê Campos|Letícia Pedro|Caio Manhente|Anderson Lima|"
887;20014;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
888;20502;0;"google";"";"";"";"";"Série de animação|Primeiro episódio: |Irmão do Jorel|";"";"";"Osmar, a Primeira Fatia do Pão de Forma é uma série de animação brasileira criada por Ale McHaddo, e produzida pela 44 Toons co-produzida e transmitida pelo canal Gloob. Ela teve sua primeira exibição em 15 de novembro de 2013. |18 de novembro de 2013|";"";"";"Língua portuguesa|Pesquisas relacionadas|Nilba e os Desastro...|Irmão do Jorel|";"";"";"";"As Aventuras de Gui...|";"";"";"";"";"";"";"";"";"";"";0;"";""
889;19912;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
890;20791;0;"wikipedia";"George, o Curioso|George, O Curioso|";"";"";"George, O Curioso 2: Siga Aquele Macaco!|Página| no |IMDb| (em inglês)|";"George, o Curioso|George, O Curioso|";"";"";"10 de fevereiro|21 de julho|";"86 |";"";"inglês|";"";"";"";"animação|aventura|";"";"";"Matthew O&apos;Callaghan|";"";"";"Ken Kaufman|";"";"";"";"";0;"";"Will Ferrell|Frank Welker|Drew Barrymore|Dick Van Dyke|David Cross|Eugene Levy|"
891;20443;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
892;20836;0;"wikipedia";"";"";"";"";"Capital|";"";"";"17 de março|Rio de Janeiro|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
893;20825;0;"wikipedia";"Os Pinguins de Madagascar em Uma Missão de Natal|";"";"";"Saúdem Todos o Rei Julian| (|2014| - presente)|Madagascar| (|2005|)|";"Os Pinguins de Madagascar em Uma Missão de Natal|Tom McGrath|";"James Dooley|";"DreamWorks Animation|";"7 de Outubro de 2005|";"12 |";"";"Inglês|";"";"";"";"";"";"";"Gary Trousdale|";"";"Teresa Cheng|";"Michael Lachance|";"";"";"";"";0;"distribuição : DreamWorks|";"Chris Miller|John DiMaggio|Tom McGrath|"
894;20904;0;"wikipedia";"";"";"";"Andi Mack|Juacas|";"Vozes de|";"Stephen Skratt|Asher Lenz|";"";"25 de junho|";"Duração|";"";"";"";"";"";"Aventura|";"";"";"";"";"Produtor(es)|Jane Crawford|Produtor(es) executivo(s)|Rick Mischel|Scott Dyer|Irene Weibel|Distribuída por|Sony Pictures Television| |(Estados Unidos)|Nelvana International| |(International)|Vozes de|Nelvana|Sony Pictures Animation|Exibição|Emissora de televisão original|Disney Channel|Formato de exibição|HDTV| |1080i|Formato de áudio|Estéreo|Transmissão original|";"";"";"";"";"";0;"";""
895;19910;0;"google";"This Is Us|This Is Us é uma série de televisão estadunidense criada por Dan Fogelman e exibida pela emissora NBC desde 20 de setembro de 2016.
Em 27 de setembro de 2016, a NBC encomendou 18 episódios para a primeira temporada da série. |";"";"";"";"Seriado de televisão|Primeiro episódio: |Emissora original: |Kate|";"";"";"This Is Us é uma série de televisão estadunidense criada por Dan Fogelman e exibida pela emissora NBC desde 20 de setembro de 2016.
Em 27 de setembro de 2016, a NBC encomendou 18 episódios para a primeira temporada da série. |20 de setembro de 2016|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";"Milo Ventimiglia|Jack Pearson|Mandy Moore|Rebecca|Chrissy Metz|Kate|"
896;20482;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
897;20873;0;"wikipedia";"";"";"";"";"Skai Jackson|Nascimento|";"";"";"Skai Jackson em dezembro de 2011|8 de abril|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
898;20874;0;"wikipedia";"";"";"";"";", |";"Ocupação(ões)|Compositor e letrista|Cônjuge|Sarah Solemani|Filho(s)|Soraya Rae Ingram|Influência(s)|Alan Menken| e |Randy Newman|";"";"13 de junho|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
899;20451;0;"google";"Violetta|Violetta é uma telenovela argentina coproduzida pelos grupos Disney Channel América Latina, Europa, Oriente Médio e África e pela Pol-ka Producciones, exibida entre 14 de maio de 2012 e 6 de fevereiro de 2015, sob três temporadas. |";"";"";"";"Francesca|";"";"";"Violetta é uma telenovela argentina coproduzida pelos grupos Disney Channel América Latina, Europa, Oriente Médio e África e pela Pol-ka Producciones, exibida entre 14 de maio de 2012 e 6 de fevereiro de 2015, sob três temporadas. |14 de maio de 2012|6 de fevereiro de 2015|Comédia, Telenovela, Romance, Drama, Filme de família|";"Isa TKM|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";"Martina Stoessel|Violetta Castilho|Jorge Blanco|Léon|Lodovica Comello|Francesca|"
